time,temperatura,hora,mes,dia_del_año,temp_hora_anterior
2024-03-04 18:00:00,24.9,18,3,64,26.9
2024-03-04 19:00:00,22.9,19,3,64,24.9
2024-03-04 20:00:00,20.8,20,3,64,22.9
2024-03-04 21:00:00,18.9,21,3,64,20.8
2024-03-04 22:00:00,17.0,22,3,64,18.9
2024-03-04 23:00:00,15.6,23,3,64,17.0
2024-03-05 00:00:00,14.6,0,3,65,15.6
2024-03-05 01:00:00,13.5,1,3,65,14.6
2024-03-05 02:00:00,12.1,2,3,65,13.5
2024-03-05 03:00:00,11.5,3,3,65,12.1
2024-03-05 04:00:00,11.2,4,3,65,11.5
2024-03-05 05:00:00,10.4,5,3,65,11.2
2024-03-05 06:00:00,9.4,6,3,65,10.4
2024-03-05 07:00:00,8.0,7,3,65,9.4
2024-03-05 08:00:00,11.0,8,3,65,8.0
2024-03-05 09:00:00,15.4,9,3,65,11.0
2024-03-05 10:00:00,19.6,10,3,65,15.4
2024-03-05 11:00:00,22.6,11,3,65,19.6
2024-03-05 12:00:00,24.7,12,3,65,22.6
2024-03-05 13:00:00,26.2,13,3,65,24.7
2024-03-05 14:00:00,27.2,14,3,65,26.2
2024-03-05 15:00:00,27.8,15,3,65,27.2
2024-03-05 16:00:00,28.3,16,3,65,27.8
2024-03-05 17:00:00,26.2,17,3,65,28.3
2024-03-05 18:00:00,25.9,18,3,65,26.2
2024-03-05 19:00:00,23.0,19,3,65,25.9
2024-03-05 20:00:00,21.0,20,3,65,23.0
2024-03-05 21:00:00,19.3,21,3,65,21.0
2024-03-05 22:00:00,18.8,22,3,65,19.3
2024-03-05 23:00:00,16.9,23,3,65,18.8
2024-03-06 00:00:00,15.2,0,3,66,16.9
2024-03-06 01:00:00,15.1,1,3,66,15.2
2024-03-06 02:00:00,13.8,2,3,66,15.1
2024-03-06 03:00:00,14.4,3,3,66,13.8
2024-03-06 04:00:00,12.4,4,3,66,14.4
2024-03-06 05:00:00,13.1,5,3,66,12.4
2024-03-06 06:00:00,10.9,6,3,66,13.1
2024-03-06 07:00:00,11.9,7,3,66,10.9
2024-03-06 08:00:00,13.2,8,3,66,11.9
2024-03-06 09:00:00,16.3,9,3,66,13.2
2024-03-06 10:00:00,19.5,10,3,66,16.3
2024-03-06 11:00:00,22.1,11,3,66,19.5
2024-03-06 12:00:00,24.5,12,3,66,22.1
2024-03-06 13:00:00,26.5,13,3,66,24.5
2024-03-06 14:00:00,28.1,14,3,66,26.5
2024-03-06 15:00:00,29.0,15,3,66,28.1
2024-03-06 16:00:00,29.0,16,3,66,29.0
2024-03-06 17:00:00,27.7,17,3,66,29.0
2024-03-06 18:00:00,26.2,18,3,66,27.7
2024-03-06 19:00:00,23.2,19,3,66,26.2
2024-03-06 20:00:00,21.0,20,3,66,23.2
2024-03-06 21:00:00,19.5,21,3,66,21.0
2024-03-06 22:00:00,18.5,22,3,66,19.5
2024-03-06 23:00:00,17.3,23,3,66,18.5
2024-03-07 00:00:00,15.6,0,3,67,17.3
2024-03-07 01:00:00,15.1,1,3,67,15.6
2024-03-07 02:00:00,13.4,2,3,67,15.1
2024-03-07 03:00:00,12.8,3,3,67,13.4
2024-03-07 04:00:00,13.1,4,3,67,12.8
2024-03-07 05:00:00,11.6,5,3,67,13.1
2024-03-07 06:00:00,10.9,6,3,67,11.6
2024-03-07 07:00:00,11.9,7,3,67,10.9
2024-03-07 08:00:00,12.5,8,3,67,11.9
2024-03-07 09:00:00,16.3,9,3,67,12.5
2024-03-07 10:00:00,21.0,10,3,67,16.3
2024-03-07 11:00:00,24.8,11,3,67,21.0
2024-03-07 12:00:00,28.5,12,3,67,24.8
2024-03-07 13:00:00,30.6,13,3,67,28.5
2024-03-07 14:00:00,31.7,14,3,67,30.6
2024-03-07 15:00:00,31.5,15,3,67,31.7
2024-03-07 16:00:00,30.5,16,3,67,31.5
2024-03-07 17:00:00,28.8,17,3,67,30.5
2024-03-07 18:00:00,26.5,18,3,67,28.8
2024-03-07 19:00:00,23.0,19,3,67,26.5
2024-03-07 20:00:00,21.0,20,3,67,23.0
2024-03-07 21:00:00,19.1,21,3,67,21.0
2024-03-07 22:00:00,17.0,22,3,67,19.1
2024-03-07 23:00:00,15.4,23,3,67,17.0
2024-03-08 00:00:00,14.2,0,3,68,15.4
2024-03-08 01:00:00,13.1,1,3,68,14.2
2024-03-08 02:00:00,11.8,2,3,68,13.1
2024-03-08 03:00:00,10.8,3,3,68,11.8
2024-03-08 04:00:00,10.3,4,3,68,10.8
2024-03-08 05:00:00,9.6,5,3,68,10.3
2024-03-08 06:00:00,9.7,6,3,68,9.6
2024-03-08 07:00:00,9.4,7,3,68,9.7
2024-03-08 08:00:00,10.9,8,3,68,9.4
2024-03-08 09:00:00,16.5,9,3,68,10.9
2024-03-08 10:00:00,22.0,10,3,68,16.5
2024-03-08 11:00:00,25.4,11,3,68,22.0
2024-03-08 12:00:00,28.0,12,3,68,25.4
2024-03-08 13:00:00,30.2,13,3,68,28.0
2024-03-08 14:00:00,31.9,14,3,68,30.2
2024-03-08 15:00:00,32.5,15,3,68,31.9
2024-03-08 16:00:00,32.0,16,3,68,32.5
2024-03-08 17:00:00,30.5,17,3,68,32.0
2024-03-08 18:00:00,28.2,18,3,68,30.5
2024-03-08 19:00:00,25.1,19,3,68,28.2
2024-03-08 20:00:00,21.9,20,3,68,25.1
2024-03-08 21:00:00,19.8,21,3,68,21.9
2024-03-08 22:00:00,18.5,22,3,68,19.8
2024-03-08 23:00:00,17.4,23,3,68,18.5
2024-03-09 00:00:00,15.5,0,3,69,17.4
2024-03-09 01:00:00,13.9,1,3,69,15.5
2024-03-09 02:00:00,12.6,2,3,69,13.9
2024-03-09 03:00:00,12.1,3,3,69,12.6
2024-03-09 04:00:00,12.3,4,3,69,12.1
2024-03-09 05:00:00,12.9,5,3,69,12.3
2024-03-09 06:00:00,12.3,6,3,69,12.9
2024-03-09 07:00:00,9.6,7,3,69,12.3
2024-03-09 08:00:00,12.4,8,3,69,9.6
2024-03-09 09:00:00,15.6,9,3,69,12.4
2024-03-09 10:00:00,20.5,10,3,69,15.6
2024-03-09 11:00:00,24.1,11,3,69,20.5
2024-03-09 12:00:00,26.8,12,3,69,24.1
2024-03-09 13:00:00,28.5,13,3,69,26.8
2024-03-09 14:00:00,29.5,14,3,69,28.5
2024-03-09 15:00:00,30.5,15,3,69,29.5
2024-03-09 16:00:00,31.0,16,3,69,30.5
2024-03-09 17:00:00,30.2,17,3,69,31.0
2024-03-09 18:00:00,27.9,18,3,69,30.2
2024-03-09 19:00:00,25.1,19,3,69,27.9
2024-03-09 20:00:00,23.1,20,3,69,25.1
2024-03-09 21:00:00,21.0,21,3,69,23.1
2024-03-09 22:00:00,18.6,22,3,69,21.0
2024-03-09 23:00:00,15.6,23,3,69,18.6
2024-03-10 00:00:00,13.2,0,3,70,15.6
2024-03-10 01:00:00,12.1,1,3,70,13.2
2024-03-10 02:00:00,11.3,2,3,70,12.1
2024-03-10 03:00:00,10.4,3,3,70,11.3
2024-03-10 04:00:00,10.0,4,3,70,10.4
2024-03-10 05:00:00,9.4,5,3,70,10.0
2024-03-10 06:00:00,9.1,6,3,70,9.4
2024-03-10 07:00:00,9.8,7,3,70,9.1
2024-03-10 08:00:00,10.1,8,3,70,9.8
2024-03-10 09:00:00,13.1,9,3,70,10.1
2024-03-10 10:00:00,16.6,10,3,70,13.1
2024-03-10 11:00:00,20.4,11,3,70,16.6
2024-03-10 12:00:00,24.1,12,3,70,20.4
2024-03-10 13:00:00,27.1,13,3,70,24.1
2024-03-10 14:00:00,29.2,14,3,70,27.1
2024-03-10 15:00:00,30.0,15,3,70,29.2
2024-03-10 16:00:00,29.0,16,3,70,30.0
2024-03-10 17:00:00,27.5,17,3,70,29.0
2024-03-10 18:00:00,26.0,18,3,70,27.5
2024-03-10 19:00:00,23.8,19,3,70,26.0
2024-03-10 20:00:00,21.4,20,3,70,23.8
2024-03-10 21:00:00,17.9,21,3,70,21.4
2024-03-10 22:00:00,16.3,22,3,70,17.9
2024-03-10 23:00:00,15.6,23,3,70,16.3
2024-03-11 00:00:00,14.9,0,3,71,15.6
2024-03-11 01:00:00,14.4,1,3,71,14.9
2024-03-11 02:00:00,12.9,2,3,71,14.4
2024-03-11 03:00:00,11.9,3,3,71,12.9
2024-03-11 04:00:00,11.6,4,3,71,11.9
2024-03-11 05:00:00,10.8,5,3,71,11.6
2024-03-11 06:00:00,9.7,6,3,71,10.8
2024-03-11 07:00:00,9.3,7,3,71,9.7
2024-03-11 08:00:00,11.6,8,3,71,9.3
2024-03-11 09:00:00,15.0,9,3,71,11.6
2024-03-11 10:00:00,18.2,10,3,71,15.0
2024-03-11 11:00:00,21.8,11,3,71,18.2
2024-03-11 12:00:00,24.6,12,3,71,21.8
2024-03-11 13:00:00,26.3,13,3,71,24.6
2024-03-11 14:00:00,27.4,14,3,71,26.3
2024-03-11 15:00:00,29.2,15,3,71,27.4
2024-03-11 16:00:00,29.4,16,3,71,29.2
2024-03-11 17:00:00,27.6,17,3,71,29.4
2024-03-11 18:00:00,25.8,18,3,71,27.6
2024-03-11 19:00:00,23.3,19,3,71,25.8
2024-03-11 20:00:00,21.4,20,3,71,23.3
2024-03-11 21:00:00,20.1,21,3,71,21.4
2024-03-11 22:00:00,18.6,22,3,71,20.1
2024-03-11 23:00:00,16.8,23,3,71,18.6
2024-03-12 00:00:00,15.5,0,3,72,16.8
2024-03-12 01:00:00,14.5,1,3,72,15.5
2024-03-12 02:00:00,13.8,2,3,72,14.5
2024-03-12 03:00:00,13.1,3,3,72,13.8
2024-03-12 04:00:00,12.7,4,3,72,13.1
2024-03-12 05:00:00,13.0,5,3,72,12.7
2024-03-12 06:00:00,11.9,6,3,72,13.0
2024-03-12 07:00:00,10.9,7,3,72,11.9
2024-03-12 08:00:00,12.8,8,3,72,10.9
2024-03-12 09:00:00,16.6,9,3,72,12.8
2024-03-12 10:00:00,19.9,10,3,72,16.6
2024-03-12 11:00:00,22.9,11,3,72,19.9
2024-03-12 12:00:00,25.1,12,3,72,22.9
2024-03-12 13:00:00,26.5,13,3,72,25.1
2024-03-12 14:00:00,27.6,14,3,72,26.5
2024-03-12 15:00:00,27.6,15,3,72,27.6
2024-03-12 16:00:00,26.9,16,3,72,27.6
2024-03-12 17:00:00,27.4,17,3,72,26.9
2024-03-12 18:00:00,26.6,18,3,72,27.4
2024-03-12 19:00:00,23.7,19,3,72,26.6
2024-03-12 20:00:00,22.5,20,3,72,23.7
2024-03-12 21:00:00,20.4,21,3,72,22.5
2024-03-12 22:00:00,18.7,22,3,72,20.4
2024-03-12 23:00:00,17.1,23,3,72,18.7
2024-03-13 00:00:00,15.6,0,3,73,17.1
2024-03-13 01:00:00,13.6,1,3,73,15.6
2024-03-13 02:00:00,12.8,2,3,73,13.6
2024-03-13 03:00:00,12.1,3,3,73,12.8
2024-03-13 04:00:00,11.6,4,3,73,12.1
2024-03-13 05:00:00,11.0,5,3,73,11.6
2024-03-13 06:00:00,11.1,6,3,73,11.0
2024-03-13 07:00:00,10.8,7,3,73,11.1
2024-03-13 08:00:00,13.6,8,3,73,10.8
2024-03-13 09:00:00,17.5,9,3,73,13.6
2024-03-13 10:00:00,20.6,10,3,73,17.5
2024-03-13 11:00:00,22.8,11,3,73,20.6
2024-03-13 12:00:00,24.7,12,3,73,22.8
2024-03-13 13:00:00,25.9,13,3,73,24.7
2024-03-13 14:00:00,27.0,14,3,73,25.9
2024-03-13 15:00:00,28.9,15,3,73,27.0
2024-03-13 16:00:00,28.2,16,3,73,28.9
2024-03-13 17:00:00,26.0,17,3,73,28.2
2024-03-13 18:00:00,26.0,18,3,73,26.0
2024-03-13 19:00:00,23.2,19,3,73,26.0
2024-03-13 20:00:00,22.1,20,3,73,23.2
2024-03-13 21:00:00,20.4,21,3,73,22.1
2024-03-13 22:00:00,19.0,22,3,73,20.4
2024-03-13 23:00:00,17.9,23,3,73,19.0
2024-03-14 00:00:00,16.7,0,3,74,17.9
2024-03-14 01:00:00,16.3,1,3,74,16.7
2024-03-14 02:00:00,15.3,2,3,74,16.3
2024-03-14 03:00:00,14.2,3,3,74,15.3
2024-03-14 04:00:00,13.4,4,3,74,14.2
2024-03-14 05:00:00,12.9,5,3,74,13.4
2024-03-14 06:00:00,13.3,6,3,74,12.9
2024-03-14 07:00:00,12.0,7,3,74,13.3
2024-03-14 08:00:00,13.6,8,3,74,12.0
2024-03-14 09:00:00,17.1,9,3,74,13.6
2024-03-14 10:00:00,20.9,10,3,74,17.1
2024-03-14 11:00:00,23.5,11,3,74,20.9
2024-03-14 12:00:00,25.3,12,3,74,23.5
2024-03-14 13:00:00,26.8,13,3,74,25.3
2024-03-14 14:00:00,28.5,14,3,74,26.8
2024-03-14 15:00:00,28.8,15,3,74,28.5
2024-03-14 16:00:00,29.5,16,3,74,28.8
2024-03-14 17:00:00,27.6,17,3,74,29.5
2024-03-14 18:00:00,25.5,18,3,74,27.6
2024-03-14 19:00:00,23.8,19,3,74,25.5
2024-03-14 20:00:00,21.9,20,3,74,23.8
2024-03-14 21:00:00,20.5,21,3,74,21.9
2024-03-14 22:00:00,18.9,22,3,74,20.5
2024-03-14 23:00:00,17.1,23,3,74,18.9
2024-03-15 00:00:00,15.6,0,3,75,17.1
2024-03-15 01:00:00,14.1,1,3,75,15.6
2024-03-15 02:00:00,12.6,2,3,75,14.1
2024-03-15 03:00:00,11.8,3,3,75,12.6
2024-03-15 04:00:00,11.1,4,3,75,11.8
2024-03-15 05:00:00,10.6,5,3,75,11.1
2024-03-15 06:00:00,10.4,6,3,75,10.6
2024-03-15 07:00:00,10.1,7,3,75,10.4
2024-03-15 08:00:00,13.4,8,3,75,10.1
2024-03-15 09:00:00,17.0,9,3,75,13.4
2024-03-15 10:00:00,20.7,10,3,75,17.0
2024-03-15 11:00:00,23.8,11,3,75,20.7
2024-03-15 12:00:00,25.7,12,3,75,23.8
2024-03-15 13:00:00,27.0,13,3,75,25.7
2024-03-15 14:00:00,28.1,14,3,75,27.0
2024-03-15 15:00:00,29.0,15,3,75,28.1
2024-03-15 16:00:00,28.7,16,3,75,29.0
2024-03-15 17:00:00,28.4,17,3,75,28.7
2024-03-15 18:00:00,26.5,18,3,75,28.4
2024-03-15 19:00:00,24.9,19,3,75,26.5
2024-03-15 20:00:00,23.5,20,3,75,24.9
2024-03-15 21:00:00,22.0,21,3,75,23.5
2024-03-15 22:00:00,20.0,22,3,75,22.0
2024-03-15 23:00:00,18.0,23,3,75,20.0
2024-03-16 00:00:00,17.1,0,3,76,18.0
2024-03-16 01:00:00,16.5,1,3,76,17.1
2024-03-16 02:00:00,14.6,2,3,76,16.5
2024-03-16 03:00:00,13.9,3,3,76,14.6
2024-03-16 04:00:00,13.2,4,3,76,13.9
2024-03-16 05:00:00,12.6,5,3,76,13.2
2024-03-16 06:00:00,13.9,6,3,76,12.6
2024-03-16 07:00:00,13.5,7,3,76,13.9
2024-03-16 08:00:00,14.9,8,3,76,13.5
2024-03-16 09:00:00,18.4,9,3,76,14.9
2024-03-16 10:00:00,21.3,10,3,76,18.4
2024-03-16 11:00:00,23.7,11,3,76,21.3
2024-03-16 12:00:00,25.7,12,3,76,23.7
2024-03-16 13:00:00,26.6,13,3,76,25.7
2024-03-16 14:00:00,27.8,14,3,76,26.6
2024-03-16 15:00:00,29.5,15,3,76,27.8
2024-03-16 16:00:00,28.8,16,3,76,29.5
2024-03-16 17:00:00,27.7,17,3,76,28.8
2024-03-16 18:00:00,26.0,18,3,76,27.7
2024-03-16 19:00:00,24.0,19,3,76,26.0
2024-03-16 20:00:00,22.4,20,3,76,24.0
2024-03-16 21:00:00,20.4,21,3,76,22.4
2024-03-16 22:00:00,18.5,22,3,76,20.4
2024-03-16 23:00:00,16.9,23,3,76,18.5
2024-03-17 00:00:00,15.2,0,3,77,16.9
2024-03-17 01:00:00,13.9,1,3,77,15.2
2024-03-17 02:00:00,13.5,2,3,77,13.9
2024-03-17 03:00:00,12.2,3,3,77,13.5
2024-03-17 04:00:00,11.5,4,3,77,12.2
2024-03-17 05:00:00,11.8,5,3,77,11.5
2024-03-17 06:00:00,12.1,6,3,77,11.8
2024-03-17 07:00:00,12.2,7,3,77,12.1
2024-03-17 08:00:00,14.5,8,3,77,12.2
2024-03-17 09:00:00,18.2,9,3,77,14.5
2024-03-17 10:00:00,21.7,10,3,77,18.2
2024-03-17 11:00:00,24.1,11,3,77,21.7
2024-03-17 12:00:00,25.5,12,3,77,24.1
2024-03-17 13:00:00,27.1,13,3,77,25.5
2024-03-17 14:00:00,29.5,14,3,77,27.1
2024-03-17 15:00:00,29.5,15,3,77,29.5
2024-03-17 16:00:00,28.6,16,3,77,29.5
2024-03-17 17:00:00,28.2,17,3,77,28.6
2024-03-17 18:00:00,27.2,18,3,77,28.2
2024-03-17 19:00:00,23.8,19,3,77,27.2
2024-03-17 20:00:00,22.9,20,3,77,23.8
2024-03-17 21:00:00,22.1,21,3,77,22.9
2024-03-17 22:00:00,21.2,22,3,77,22.1
2024-03-17 23:00:00,20.1,23,3,77,21.2
2024-03-18 00:00:00,19.1,0,3,78,20.1
2024-03-18 01:00:00,17.9,1,3,78,19.1
2024-03-18 02:00:00,17.1,2,3,78,17.9
2024-03-18 03:00:00,15.4,3,3,78,17.1
2024-03-18 04:00:00,14.4,4,3,78,15.4
2024-03-18 05:00:00,14.4,5,3,78,14.4
2024-03-18 06:00:00,13.6,6,3,78,14.4
2024-03-18 07:00:00,13.4,7,3,78,13.6
2024-03-18 08:00:00,15.2,8,3,78,13.4
2024-03-18 09:00:00,18.6,9,3,78,15.2
2024-03-18 10:00:00,21.6,10,3,78,18.6
2024-03-18 11:00:00,24.1,11,3,78,21.6
2024-03-18 12:00:00,25.8,12,3,78,24.1
2024-03-18 13:00:00,27.8,13,3,78,25.8
2024-03-18 14:00:00,29.4,14,3,78,27.8
2024-03-18 15:00:00,30.3,15,3,78,29.4
2024-03-18 16:00:00,31.1,16,3,78,30.3
2024-03-18 17:00:00,29.5,17,3,78,31.1
2024-03-18 18:00:00,28.4,18,3,78,29.5
2024-03-18 19:00:00,26.1,19,3,78,28.4
2024-03-18 20:00:00,21.4,20,3,78,26.1
2024-03-18 21:00:00,20.1,21,3,78,21.4
2024-03-18 22:00:00,18.5,22,3,78,20.1
2024-03-18 23:00:00,17.3,23,3,78,18.5
2024-03-19 00:00:00,16.8,0,3,79,17.3
2024-03-19 01:00:00,16.5,1,3,79,16.8
2024-03-19 02:00:00,16.3,2,3,79,16.5
2024-03-19 03:00:00,15.9,3,3,79,16.3
2024-03-19 04:00:00,15.5,4,3,79,15.9
2024-03-19 05:00:00,15.0,5,3,79,15.5
2024-03-19 06:00:00,14.1,6,3,79,15.0
2024-03-19 07:00:00,14.2,7,3,79,14.1
2024-03-19 08:00:00,15.4,8,3,79,14.2
2024-03-19 09:00:00,17.1,9,3,79,15.4
2024-03-19 10:00:00,19.1,10,3,79,17.1
2024-03-19 11:00:00,22.5,11,3,79,19.1
2024-03-19 12:00:00,24.7,12,3,79,22.5
2024-03-19 13:00:00,26.0,13,3,79,24.7
2024-03-19 14:00:00,27.3,14,3,79,26.0
2024-03-19 15:00:00,27.8,15,3,79,27.3
2024-03-19 16:00:00,27.5,16,3,79,27.8
2024-03-19 17:00:00,27.4,17,3,79,27.5
2024-03-19 18:00:00,27.1,18,3,79,27.4
2024-03-19 19:00:00,24.6,19,3,79,27.1
2024-03-19 20:00:00,23.2,20,3,79,24.6
2024-03-19 21:00:00,22.0,21,3,79,23.2
2024-03-19 22:00:00,20.6,22,3,79,22.0
2024-03-19 23:00:00,19.4,23,3,79,20.6
2024-03-20 00:00:00,18.1,0,3,80,19.4
2024-03-20 01:00:00,17.0,1,3,80,18.1
2024-03-20 02:00:00,17.0,2,3,80,17.0
2024-03-20 03:00:00,16.0,3,3,80,17.0
2024-03-20 04:00:00,14.6,4,3,80,16.0
2024-03-20 05:00:00,14.8,5,3,80,14.6
2024-03-20 06:00:00,12.9,6,3,80,14.8
2024-03-20 07:00:00,14.2,7,3,80,12.9
2024-03-20 08:00:00,15.9,8,3,80,14.2
2024-03-20 09:00:00,19.4,9,3,80,15.9
2024-03-20 10:00:00,22.6,10,3,80,19.4
2024-03-20 11:00:00,24.7,11,3,80,22.6
2024-03-20 12:00:00,26.1,12,3,80,24.7
2024-03-20 13:00:00,27.9,13,3,80,26.1
2024-03-20 14:00:00,28.9,14,3,80,27.9
2024-03-20 15:00:00,29.8,15,3,80,28.9
2024-03-20 16:00:00,28.9,16,3,80,29.8
2024-03-20 17:00:00,28.5,17,3,80,28.9
2024-03-20 18:00:00,26.8,18,3,80,28.5
2024-03-20 19:00:00,24.2,19,3,80,26.8
2024-03-20 20:00:00,23.9,20,3,80,24.2
2024-03-20 21:00:00,22.1,21,3,80,23.9
2024-03-20 22:00:00,21.0,22,3,80,22.1
2024-03-20 23:00:00,19.9,23,3,80,21.0
2024-03-21 00:00:00,18.1,0,3,81,19.9
2024-03-21 01:00:00,16.1,1,3,81,18.1
2024-03-21 02:00:00,14.9,2,3,81,16.1
2024-03-21 03:00:00,14.6,3,3,81,14.9
2024-03-21 04:00:00,14.2,4,3,81,14.6
2024-03-21 05:00:00,13.0,5,3,81,14.2
2024-03-21 06:00:00,12.3,6,3,81,13.0
2024-03-21 07:00:00,11.7,7,3,81,12.3
2024-03-21 08:00:00,14.7,8,3,81,11.7
2024-03-21 09:00:00,19.0,9,3,81,14.7
2024-03-21 10:00:00,22.2,10,3,81,19.0
2024-03-21 11:00:00,24.4,11,3,81,22.2
2024-03-21 12:00:00,26.2,12,3,81,24.4
2024-03-21 13:00:00,28.0,13,3,81,26.2
2024-03-21 14:00:00,29.2,14,3,81,28.0
2024-03-21 15:00:00,28.7,15,3,81,29.2
2024-03-21 16:00:00,29.9,16,3,81,28.7
2024-03-21 17:00:00,28.2,17,3,81,29.9
2024-03-21 18:00:00,27.0,18,3,81,28.2
2024-03-21 19:00:00,24.5,19,3,81,27.0
2024-03-21 20:00:00,23.0,20,3,81,24.5
2024-03-21 21:00:00,20.9,21,3,81,23.0
2024-03-21 22:00:00,19.0,22,3,81,20.9
2024-03-21 23:00:00,17.5,23,3,81,19.0
2024-03-22 00:00:00,15.9,0,3,82,17.5
2024-03-22 01:00:00,14.8,1,3,82,15.9
2024-03-22 02:00:00,13.9,2,3,82,14.8
2024-03-22 03:00:00,13.1,3,3,82,13.9
2024-03-22 04:00:00,12.2,4,3,82,13.1
2024-03-22 05:00:00,11.6,5,3,82,12.2
2024-03-22 06:00:00,10.8,6,3,82,11.6
2024-03-22 07:00:00,10.1,7,3,82,10.8
2024-03-22 08:00:00,13.9,8,3,82,10.1
2024-03-22 09:00:00,19.0,9,3,82,13.9
2024-03-22 10:00:00,22.5,10,3,82,19.0
2024-03-22 11:00:00,25.7,11,3,82,22.5
2024-03-22 12:00:00,27.8,12,3,82,25.7
2024-03-22 13:00:00,28.8,13,3,82,27.8
2024-03-22 14:00:00,29.9,14,3,82,28.8
2024-03-22 15:00:00,30.5,15,3,82,29.9
2024-03-22 16:00:00,30.7,16,3,82,30.5
2024-03-22 17:00:00,29.5,17,3,82,30.7
2024-03-22 18:00:00,27.9,18,3,82,29.5
2024-03-22 19:00:00,24.9,19,3,82,27.9
2024-03-22 20:00:00,23.2,20,3,82,24.9
2024-03-22 21:00:00,21.0,21,3,82,23.2
2024-03-22 22:00:00,19.0,22,3,82,21.0
2024-03-22 23:00:00,17.6,23,3,82,19.0
2024-03-23 00:00:00,16.6,0,3,83,17.6
2024-03-23 01:00:00,15.5,1,3,83,16.6
2024-03-23 02:00:00,14.4,2,3,83,15.5
2024-03-23 03:00:00,13.6,3,3,83,14.4
2024-03-23 04:00:00,13.0,4,3,83,13.6
2024-03-23 05:00:00,12.1,5,3,83,13.0
2024-03-23 06:00:00,11.3,6,3,83,12.1
2024-03-23 07:00:00,12.1,7,3,83,11.3
2024-03-23 08:00:00,12.9,8,3,83,12.1
2024-03-23 09:00:00,15.9,9,3,83,12.9
2024-03-23 10:00:00,18.5,10,3,83,15.9
2024-03-23 11:00:00,21.5,11,3,83,18.5
2024-03-23 12:00:00,24.2,12,3,83,21.5
2024-03-23 13:00:00,26.3,13,3,83,24.2
2024-03-23 14:00:00,27.7,14,3,83,26.3
2024-03-23 15:00:00,28.6,15,3,83,27.7
2024-03-23 16:00:00,29.1,16,3,83,28.6
2024-03-23 17:00:00,29.5,17,3,83,29.1
2024-03-23 18:00:00,26.5,18,3,83,29.5
2024-03-23 19:00:00,24.2,19,3,83,26.5
2024-03-23 20:00:00,23.0,20,3,83,24.2
2024-03-23 21:00:00,21.1,21,3,83,23.0
2024-03-23 22:00:00,19.2,22,3,83,21.1
2024-03-23 23:00:00,17.0,23,3,83,19.2
2024-03-24 00:00:00,15.2,0,3,84,17.0
2024-03-24 01:00:00,13.8,1,3,84,15.2
2024-03-24 02:00:00,12.6,2,3,84,13.8
2024-03-24 03:00:00,11.2,3,3,84,12.6
2024-03-24 04:00:00,9.7,4,3,84,11.2
2024-03-24 05:00:00,8.9,5,3,84,9.7
2024-03-24 06:00:00,8.2,6,3,84,8.9
2024-03-24 07:00:00,7.9,7,3,84,8.2
2024-03-24 08:00:00,12.0,8,3,84,7.9
2024-03-24 09:00:00,18.4,9,3,84,12.0
2024-03-24 10:00:00,22.8,10,3,84,18.4
2024-03-24 11:00:00,25.8,11,3,84,22.8
2024-03-24 12:00:00,28.1,12,3,84,25.8
2024-03-24 13:00:00,30.0,13,3,84,28.1
2024-03-24 14:00:00,31.1,14,3,84,30.0
2024-03-24 15:00:00,30.6,15,3,84,31.1
2024-03-24 16:00:00,29.6,16,3,84,30.6
2024-03-24 17:00:00,28.2,17,3,84,29.6
2024-03-24 18:00:00,26.0,18,3,84,28.2
2024-03-24 19:00:00,23.4,19,3,84,26.0
2024-03-24 20:00:00,20.9,20,3,84,23.4
2024-03-24 21:00:00,18.5,21,3,84,20.9
2024-03-24 22:00:00,16.4,22,3,84,18.5
2024-03-24 23:00:00,14.6,23,3,84,16.4
2024-03-25 00:00:00,12.9,0,3,85,14.6
2024-03-25 01:00:00,11.6,1,3,85,12.9
2024-03-25 02:00:00,10.8,2,3,85,11.6
2024-03-25 03:00:00,9.9,3,3,85,10.8
2024-03-25 04:00:00,8.8,4,3,85,9.9
2024-03-25 05:00:00,8.1,5,3,85,8.8
2024-03-25 06:00:00,7.7,6,3,85,8.1
2024-03-25 07:00:00,6.6,7,3,85,7.7
2024-03-25 08:00:00,10.3,8,3,85,6.6
2024-03-25 09:00:00,17.4,9,3,85,10.3
2024-03-25 10:00:00,23.3,10,3,85,17.4
2024-03-25 11:00:00,26.7,11,3,85,23.3
2024-03-25 12:00:00,27.8,12,3,85,26.7
2024-03-25 13:00:00,28.5,13,3,85,27.8
2024-03-25 14:00:00,29.0,14,3,85,28.5
2024-03-25 15:00:00,28.9,15,3,85,29.0
2024-03-25 16:00:00,27.7,16,3,85,28.9
2024-03-25 17:00:00,26.5,17,3,85,27.7
2024-03-25 18:00:00,25.0,18,3,85,26.5
2024-03-25 19:00:00,21.6,19,3,85,25.0
2024-03-25 20:00:00,19.9,20,3,85,21.6
2024-03-25 21:00:00,18.6,21,3,85,19.9
2024-03-25 22:00:00,17.2,22,3,85,18.6
2024-03-25 23:00:00,14.9,23,3,85,17.2
2024-03-26 00:00:00,12.6,0,3,86,14.9
2024-03-26 01:00:00,11.1,1,3,86,12.6
2024-03-26 02:00:00,10.2,2,3,86,11.1
2024-03-26 03:00:00,9.5,3,3,86,10.2
2024-03-26 04:00:00,10.4,4,3,86,9.5
2024-03-26 05:00:00,9.8,5,3,86,10.4
2024-03-26 06:00:00,9.1,6,3,86,9.8
